sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity,instruction_entropy,kl_instruction_to_lora,kl_lora_to_instruction,lora_entropy
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,31,4036,4036,0.9990731477737427,0.4040612578392029,1.0150095224380493,0.3599264621734619,0.6294645667076111
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,32,24716,24716,0.9995587468147278,0.25883951783180237,0.3015434145927429,0.28437021374702454,0.39545342326164246
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,33,2802,2802,0.9893283843994141,0.5202500820159912,0.8914520144462585,1.1248265504837036,0.880734920501709
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,34,81823,81823,0.9999301433563232,0.19952985644340515,0.1502314954996109,0.11422017961740494,0.34529271721839905
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,35,48,48,0.9999480247497559,0.07838571071624756,0.031853266060352325,0.07910007238388062,0.19503262639045715
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,36,323,323,0.9990455508232117,0.4394654333591461,0.8809556365013123,0.4343717396259308,0.710174024105072
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,37,14765,14765,0.9996137022972107,0.5120450854301453,0.5655677914619446,0.27355867624282837,0.7474385499954224
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,38,81823,81823,0.9999338388442993,0.15512637794017792,0.08905778080224991,0.11806060373783112,0.3819694519042969
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,39,48,48,0.9999586939811707,0.0697719007730484,0.012623200193047523,0.07545621693134308,0.20000389218330383
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,40,304,304,0.9995684027671814,0.2568233907222748,0.36785510182380676,0.41362395882606506,0.6244750022888184
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,41,279,279,0.9995777606964111,0.33370232582092285,0.40979355573654175,0.259556382894516,0.5907553434371948
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,42,3723,3723,0.999722421169281,0.5175334811210632,0.18043740093708038,0.20408235490322113,0.6706174612045288
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,43,4273,4273,0.9999291300773621,0.18442758917808533,0.06495410948991776,0.10562732815742493,0.4043579697608948
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,44,1174,1174,0.9510789513587952,0.5541206002235413,0.2617853879928589,2.020261526107788,1.2741812467575073
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,0,45,264,264,0.9996892809867859,0.32966750860214233,0.026552535593509674,0.25306135416030884,0.5350944995880127
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,0,37,37,0.9998670816421509,0.5972688794136047,0.8179122805595398,0.0946735069155693,0.564275860786438
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,1,82276,82276,0.9998213052749634,0.47226661443710327,0.7274255752563477,0.09971753507852554,0.4454607367515564
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,2,12711,12711,0.9997774362564087,0.22140157222747803,0.6201910376548767,0.10967860370874405,0.18518760800361633
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,3,50697,50697,0.9996688961982727,0.3049503564834595,0.7648364305496216,0.07556501030921936,0.22573623061180115
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,4,430,430,0.9907956123352051,0.5612339973449707,2.9776668548583984,0.4888884723186493,0.4733770191669464
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,5,81823,81823,0.9999622702598572,0.2888607978820801,0.38401663303375244,0.045235633850097656,0.2303280085325241
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,6,48,48,0.9999517798423767,0.1510166972875595,0.2567436695098877,0.04823993146419525,0.14449675381183624
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,7,279,279,0.9992705583572388,0.6233088374137878,1.3607126474380493,0.21467480063438416,0.6099569797515869
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,8,2363,2363,0.9998186826705933,0.4847407639026642,0.8993628621101379,0.1181490495800972,0.4945330023765564
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,9,574,574,0.9998310804367065,0.3752845227718353,0.8639737963676453,0.12337552011013031,0.30505838990211487
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,10,264,264,0.9999396800994873,0.22673869132995605,0.38256004452705383,0.09203790873289108,0.2814880311489105
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,11,330,330,0.9998643398284912,0.5370520949363708,0.705935001373291,0.08710294961929321,0.4251546561717987
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,12,78856,78856,0.9999787211418152,0.15497376024723053,0.2000892162322998,0.05394073948264122,0.1917443871498108
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,13,81823,81823,0.9998520016670227,0.32582008838653564,0.5696851015090942,0.1147906705737114,0.321941077709198
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,14,48,48,0.9999646544456482,0.14427338540554047,0.2523360550403595,0.054117463529109955,0.1541946679353714
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,15,73944,73944,0.9999817609786987,0.13839703798294067,0.21272562444210052,0.04302726686000824,0.16171668469905853
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,16,330,330,0.9945212006568909,1.0500733852386475,2.8212807178497314,0.6692518591880798,1.0351964235305786
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,17,662,662,0.9983728528022766,0.78534996509552,1.3504338264465332,0.27921003103256226,0.5383181571960449
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,18,1283,1283,0.9999334216117859,0.45035019516944885,0.4841502904891968,0.06346582621335983,0.3159351348876953
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,19,3010,3010,0.9992730617523193,0.42412927746772766,1.043074131011963,0.13897424936294556,0.2948743402957916
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,20,1200,1200,0.9987634420394897,0.42419523000717163,1.2010865211486816,0.1366274654865265,0.3604908883571625
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,21,1619,1619,0.9929673075675964,0.6284938454627991,3.117063045501709,0.4248310923576355,0.45128312706947327
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,22,430,430,0.9968060255050659,0.5428641438484192,2.031599998474121,0.22151409089565277,0.3868803083896637
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,23,81823,81823,0.9999561309814453,0.28840845823287964,0.2760217785835266,0.0598909854888916,0.2906613051891327
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,24,48,48,0.9999846816062927,0.10081356763839722,0.055280134081840515,0.03805793449282646,0.13625703752040863
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,25,1174,1174,0.9994297623634338,0.7491249442100525,0.7598622441291809,0.1732746660709381,0.5869063138961792
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,26,1418,1418,0.9999688863754272,0.22365719079971313,0.3070027530193329,0.05206456407904625,0.21924759447574615
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,27,32284,32284,0.999981701374054,0.17754869163036346,0.10275725275278091,0.04515792429447174,0.2242533415555954
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,28,364,364,0.9720760583877563,1.4213241338729858,1.5940457582473755,1.2672398090362549,1.2627235651016235
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,29,82,82,0.9997004866600037,0.5787189602851868,0.43760746717453003,0.16780707240104675,0.500056266784668
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,30,2363,2363,0.999960720539093,0.3127908706665039,0.19074097275733948,0.07182003557682037,0.4013308882713318
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,31,4036,4036,0.9999683499336243,0.18651367723941803,0.10900028049945831,0.06916502118110657,0.28927093744277954
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,32,24716,24716,0.9999631643295288,0.11600112915039062,0.044889695942401886,0.08458291739225388,0.2192496955394745
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,33,2802,2802,0.9998657703399658,0.22783833742141724,0.09403308480978012,0.1555040031671524,0.31211456656455994
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,34,81823,81823,0.9999454617500305,0.32522052526474,0.20429082214832306,0.06866760551929474,0.3409034013748169
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,35,48,48,0.999984085559845,0.10253879427909851,0.03415965288877487,0.03716243803501129,0.14946773648262024
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,36,323,323,0.9996702671051025,0.28623583912849426,0.09124930948019028,0.26651135087013245,0.5051802396774292
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,37,14765,14765,0.9998698830604553,0.23792217671871185,0.08930499851703644,0.12862057983875275,0.40077078342437744
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,38,81823,81823,0.9999563694000244,0.20262138545513153,0.05628807842731476,0.07164214551448822,0.312089204788208
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,39,48,48,0.9999849200248718,0.08901476860046387,0.012471990659832954,0.042738135904073715,0.1601157933473587
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,40,304,304,0.999639093875885,0.17842504382133484,0.0012815631926059723,0.28804638981819153,0.5327511429786682
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,41,279,279,0.9999139904975891,0.23354703187942505,0.019773880019783974,0.12407328188419342,0.440303236246109
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,42,3723,3723,0.9999274611473083,0.512121319770813,0.048310890793800354,0.08078628033399582,0.5071590542793274
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,43,4273,4273,0.9999747276306152,0.2457743138074875,0.015874825417995453,0.06417246162891388,0.33301112055778503
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,44,1174,1174,0.9995907545089722,0.6220535039901733,0.078835628926754,0.22693286836147308,0.6532800197601318
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,1,45,264,264,0.999963104724884,0.1697590947151184,-0.0029654400423169136,0.07598705589771271,0.333584189414978
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,0,37,37,0.9997755289077759,0.28375840187072754,0.5910611152648926,0.10285456478595734,0.3708944618701935
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,1,82276,82276,0.9998226761817932,0.1691884994506836,0.4700617790222168,0.13094952702522278,0.21208810806274414
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,2,12711,12711,0.9997168779373169,0.1732136309146881,0.5232352614402771,0.14570848643779755,0.1762809455394745
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,3,50697,50697,0.9982815384864807,0.40310201048851013,1.6388047933578491,0.21100382506847382,0.3395683169364929
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,4,430,430,0.8741046190261841,1.0484743118286133,8.972260475158691,1.5634446144104004,0.9554401636123657
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,5,81823,81823,0.9995807409286499,0.23105362057685852,0.6966099739074707,0.19097386300563812,0.2681728005409241
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,6,48,48,0.9997290372848511,0.1700921654701233,0.5437861680984497,0.11370585858821869,0.1529410183429718
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,7,279,279,0.9968992471694946,0.518383264541626,2.201225519180298,0.5063282251358032,0.6190882921218872
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,8,2363,2363,0.9993347525596619,0.4603762626647949,1.3756099939346313,0.26810747385025024,0.5168298482894897
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,9,574,574,0.9957078695297241,0.7810613512992859,3.6248316764831543,0.6957419514656067,0.6145414113998413
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,10,264,264,0.9998229146003723,0.29340991377830505,0.747107744216919,0.14090591669082642,0.2793709635734558
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,11,330,330,0.9998303651809692,0.3122214078903198,0.7494003176689148,0.0986795574426651,0.2582148313522339
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,12,78856,78856,0.9994826912879944,0.24884863197803497,0.8373828530311584,0.16920961439609528,0.22430646419525146
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,13,81823,81823,0.9989445805549622,0.3395727276802063,1.1736063957214355,0.2827754616737366,0.32583168148994446
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,14,48,48,0.9997885227203369,0.1815049946308136,0.5580542087554932,0.13316096365451813,0.16951465606689453
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,15,73944,73944,0.9989243745803833,0.4106791317462921,1.6407123804092407,0.3101294934749603,0.307941734790802
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,16,330,330,0.9993590116500854,0.4008347988128662,1.2703685760498047,0.371080219745636,0.4402119517326355
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,17,662,662,0.9996228814125061,0.368683397769928,1.0884686708450317,0.1588766723871231,0.3149392902851105
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,18,1283,1283,0.9997625946998596,0.3268596827983856,0.8158060312271118,0.1541505753993988,0.35157352685928345
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,19,3010,3010,0.9999872446060181,0.10522212088108063,0.16142450273036957,0.03658074513077736,0.10106343030929565
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,20,1200,1200,0.9998118281364441,0.1536247730255127,0.3752169609069824,0.1199469193816185,0.20374822616577148
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,21,1619,1619,0.9964171051979065,0.4256344437599182,2.161716938018799,0.3626878261566162,0.32231590151786804
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,22,430,430,0.7556137442588806,1.3590474128723145,11.873748779296875,1.6587697267532349,1.1969540119171143
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,23,81823,81823,0.9997768402099609,0.19899064302444458,0.3261590600013733,0.17807035148143768,0.275994211435318
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,2,2,24,48,48,0.9999245405197144,0.08214623481035233,0.0945502445101738,0.1018717810511589,0.12687265872955322
